strategy text;item
utilizar herramientas digitales me agilizaría el trabajo y sería más cómodo;3
Analizaria que acciones proporcionan la mayor productividad y las priorizaria;3
no se me ocurre nada más;3
Tener disciplina. Si no trabajas un día que tienes flojera acabarás siendo despedido. ;3
Intentar ir a por objetivos cortos;3
Brainstorming con expertos;3
Organizar mi vida fuera del trabajo de manera que me ayude a rendir mejor.;3
Asegurarme que el ambiente es óptimo para un trabajo eficaz ;3
Aprender y coger ideas de mi equipo como inspiración;3
Tomar café.;3
pedir consejos a personas más experimentadas para adquirir buenas prácticas ;3
Fiajrme objetivos personales;3
Fijarme en personas que considero muy productivas para aprender de ellas;3
Llegar antes al trabajo para empezar antes a trabajar ;3
Formarme en los hábitos o aptitudes necesarios de los que carezca.;3
Evitar distracciones y enfocarme en lo que tengo que hacer;3
"Ver maneras para hacer mi trabajo de manera eficiente y productiva, sin terminar en estrés. Darme un break corto para levantarme, o tomar un café o conversar con algún compañero, hace que el trabajo sea más productivo cuando hay esas ventanas de trabajo";3
Tener claros los objetivos así como cada puesto para conseguir resultados;3
Investigar a los competidores del sector para averiguar qué novedades implementan en su funcionamiento y decidir si aplicarlos o no ;3
Revisar mi evaluación de desempeño con mi jefe inmediato y pedir recomendaciones de mejora.;3
Asegurarme de tener una buena comunicación escrita con mis compañeros y superiores;3
Identificar y minimizar las distracciones en mi entorno de trabajo;3
Trabajar desde casa ayuda a concentrarse si tienes otros compañeros que te distraen;3
Apoyarme en la empresa y los recursos que puedan tener para mejorar la productividad;3
Mejorar las instalaciones físicas del puesto de trabajo;3
Planificar y anotar plazos de entrega y fechas importantes en el calendario;3
Buscar herramientas que me hagan ser más eficaz;3
Asesorarme con gente más experimentada.;3
Eliminar distracciones (modo avión teléfono);3
ir al trbajo bien descansado y con energía siempre que sea posible;3
No olvidar el descanso y evitar la sobresaturación;3
Buscar alianzas con los compañeros para sacar el trabajo en grupo;3
"Piensa que todo el tiempo que estes en ese trabajo, es mucha mas experiencia la cual puedes obtener.";3
Preocuparme de mi bienestar físico y mental. Pues mediante su mejora crecerá mi imágen ;3
Seguir formandome para mejorar mi oficio;3
Investigar por mi cuenta en internet;3
Tener claros los objetivos que debo cumplir y los plazos de entrega ;3
Platicar con mi jefe para conocer su punto de vista ;3
"Antes de empezar con una tarea, averiguar si ya se ha realizado alguna parecida para perder menos tiempo";3
Evitar interrupciones ;3
Avanzar en otras cosas si no se puede en la actual;3
Tratar de evitar distracciónes externas (redes sociales) ;3
Ser clara en cuanto las explicaciones dadas para su mayor comprensión;3
Conocer cuál es la mejor manera de desempeñar mi trabajo;3
Priorizar y organizar mis actividades.;3
Utilizar filtros en el Correo para tener un primer filtro de lo que es importante;3
"Ser perseverante y tener rigor, las cosas mal hechas no se entregan.";3
Aprender nuevas habilidades para facilitar mi trabajo.;3
usar las opciones de calendarizacion para reservar mis horas de almuerzo.;3
Trabajar en intervalos de tiempo con descansos medidos.;3
Llevar mis propias herramientas en las que confío para realizar chequeos o algún mantenimiento especial.;3
Buscaría retroalimentación y sugerencias de mis compañeros.;3
Usar IA para hacerme preguntas posibles que podría hacerme mi jefe;3
Reevaluar los métodos de trabajo que usas;3
Ser mas eficiente con el tiempo;3
Si es posible delegar tareas que son rutinarias;3
Hablaría con mi jefatura para detectar posibles puntos (externos) de ineficiencia y cómo corregirlos;3
Llegar a mi hora ;3
Prevenir el mal uso tanto de herramientas como de máquinas;3
Involucrar a mis estudiantes en las necesidades que les falten para poder mejorar su aprendizaje;3
hacer un mapa de flujo de los procesos para estandarizarlos y agilizarlos;3
Buscaría entenderme desde un principio con mi jefe;3
Preguntar sobre mejorías a los superiores ;3
"Tener plantillas de presentaciones predefinidas, excel automatizados, etc.";3
Tener una actitud de mente abierta para las recomendaciones que me den mis compañeros de trabajo.;3
Planificar una semana con antelacion;3
Revisar el trabajo una vez hecho para evitar cometer errores;3
un pizarron con lista de actividades por realizar siempre presente;3
Tener siempre todas las herramientas o páginas con las que trabajo ordenadas por carpetas en el navegador  para de esa forma acceder más rápido y ejecutar en el mínimo tiempo el trabajo;3
Saber constantemente qué opinan mis superiores y compañeros de mi trabajo.;3
Hablar con los superiores para poder hacer mejoras graduales que aumenten la producción;3
usar bebidas con cafeína para mantenerse activa todo el tiempo.;3
Mantener el espacio donde trabajo ordenado ;3
Hacer un diagrama sobre tareas importantes y tareas menos importantes;3
Aprovecharía el tiempo de descanso para leer y seguir formándome;3
"Saber comunicarte con tu personal para poder trabajar de una manera eficiente, ya que si hay una mala relacion o mala comunicacion se puede retrasar el trabajo, y es mejor estar todos en la misma sintonia para poder entregar resultados.";3
Descansar mas entre periodos de trabajo;3
Utilizar herramientas ofimáticas para agilizar mi trabajo.;3
Aplicar un board como Kanban para organizar las tareas.;3
Enlistaría mis objetivos por el día y trabajaria respecto a eso.;3
Priorizar Las Actividades y Realizarlas Lo Mas Rapido Posible en Cuanto Se Presenten. No Permitir Que Se Vayan Juntando Las Actividades.;3
Establecer tiempos a mis tareas;3
Trabajar desde casa si y cuando se pueda;3
"Estar dispuesto a dedicar un poco más de tiempo en fechas límites de proyectos, compensarlas luego";3
Brainstorming con el equipo para identificar problemas de productividad;3
No caer en distracciones;3
Atender training;3
Siempre que sea posible y que no interfiera en su trabajo delegar las tareas a otros departamentos para liberar carga de trabajo.;3
"informarme mas sobre lo que estoy haciendo y mantenerme en capacitacion constante, mantenerme actualizada";3
Pedir feedback para mejorar ;3
"Sugerir a los supervisores, cuando sea prudente, métodos de trabajo más eficientes, en caso de que sean detectados, y trabajar en conjunto para su implementación";3
No usar mi dispositivo durante la hora del trabajo ;3
Responsabilidad ;3
Documentar al detalle cada proceso y pensar en posibles mejoras;3
Evitar sobre análisis - evitar demasiadas juntas ;3
beber agua para no cansarme;3
Nunca he comparado la eficacia de alguien más ;3
"Derivada del beber café, una vez, al trabajar turnos nocturnos, tuve que recurrir al uso de bebidas energéticas y ya no soporto ese sabor metálico, lo más similar sería lamer una batería.";3
Tomar algún tipo de evaluación que me permita conocer mis fortalezas y falencias.  Y tras esto tratar de mejorarlas;3
"Poner el estado del chat corporativo en ""ocupado""";3
Involucrar compañeros a trabajar unidos para formar redes de apoyo;3
Crear guías de referencia para tareas repetitivas.;3
Llevarme vajilla y cubiertos para poder comer y beber algo si me apetece sin tener que salir de la oficina;3
llegar temprano;3
identificar que tareas me llevan más tiempo y buscar la manera de reducirlo y hacerlas más eficientes;4
Escuchar música relajante o de auto meditación;4
mantener un buen nivel de comunicacion con los compañeros;4
Delegar en mis compañeros ;4
Asegurar que mi vida privada es satisfactoria;4
desconectarme laboralmente y respetar el tiempo de trabajo y el tiempo de descanso;4
Priorizar las tareas;4
ser más paciente;4
Acudir a sesiones colectivas con los compañeros en las que se expongan los factores estresantes del trabajo;4
Realizar gran parte de mi trabajo a distancia ;4
Actividades al aire libre;4
No mezclar tareas y centrarme en lo que hago.;4
tomar descansos mas a menudo ;4
"Identificar el origen del estrés es lo primero. Saber si es una causa externa, propia, de una situación o persona concreta, constante, fluctuante, temporal o puntual";4
Buscar ayuda externa en profesionales de la salud laboral como psicologos;4
"en primer lugar, relativizar la importancia de las tareas que llevo a cabo. En el contexto global de mi vida no son tan importantes";4
Buscaría tiempo en mi vida para practicar meditación o utilizar técnicas de manejo del estrés.;4
Evitar demasiadas juntas qué sean efectivas;4
Teletrabajar más;4
Tomarme todo con calma;4
no pensar en el trabajo cuando me voy a casa;4
gestionar mejor las pausas durante la jornada;4
Organizar mejor el trabajo.;4
evitar las horas extra;4
"Ayuda tener presente que después de todo es un trabajo, y la salud de uno está por encima en cuando a prioridades.";4
Reducir la jornada de trabajo (horas) y proponer turnos con más compañeros.;4
establecer buenas relaciones con los compañeros para poder tener un ambiente laboral en paz y productivo;4
establecer unos limites no hay que llevar trabajo a casa;4
Delegaria todas las tareas que no estuvieran en mis responsabilidades a puestos inferiores;4
reducir el número de llamadas fuera del horario de trabajo;4
"Gestionar el tiempo, no dedicar el tiempo completo del día al trabajo.";4
"Pensar que se trabaja para vivir, y no al contrario";4
Organizar el trabajo;4
Ponerme objetivos mas faciles.;4
He buscado actividades que me relajan como colorear ;4
No trabajar horas extra;4
Fumar en cadena (chain smoking).;4
Intentaría tener pequeños descansos regularménte;4
Cambiar el horario;4
Dividir los problemas grandes en pequeños problemas;4
Reducir mi carga de trabajo ;4
Relajarme y aprender a hacerlo desde el punto de vista laboral.;4
Tomarme descansos periódicamente ;4
Priorización de tareas;4
Hablar mucho con mis compañeros sobre el proceso a seguir;4
"No contestar al email ni al teléfono fuera del horario laboral, salvo en emergencias";4
Evitar distracciones en mi horario laboral.;4
Reducir la jornada laboral;4
"Definir horarios de trabajo y respetarlos, evitando trabajar fuera de horas";4
Buscar la manera más eficaz de hacer las cosas y además darme tiempo extra cuando hago las cosas. Si empiezas a hacerlo todo rápido siempre te darán más trabajo;4
Intentar recordar que el trabajo no es lo central en la vida y tener claro los limites laborales para que estos no interfieran en la vida fuera del trabajo;4
Aumentar la plantilla;4
Hablar con la jefa y pedirle un cambio de responsabilidades;4
Planificar el tiempo para trabajar y ceñirme a él;4
Organizarme bien para poder llegar a todo.;4
Meditar;4
Planificar el trabajo con antelación y adelantar trabajo cuando sea posible;4
"Desconectar del trabajo una vez esté fuera del trabajo, no estar todo el día pensando en ello";4
Tener una buena relacion con mis compañeros;4
Siempre empezar el trabajo con una mente positiva aunque vengan cosas malas de por fuera.;4
"Hacer ejercicio. En general trotar hace que mi mente se despeje, y reduzca notoriamente mi estrés.";4
Tener el trabajo mejor organizado;4
Solicitar a mi jefe que me redujera el numero de tareas;4
Tenra claros los objetivos y fechas de entrega de las activiades que tengo que hacer;4
Revisar el reparto de responsabilidades con integrantes del equipo ;4
Organizarme mejor y tomar descansos pequeños ;4
Pedir apoyo para desarrollar las tareas;4
Planificar bien los tiempos para terminar metas;4
Priorizar tareas y mi tiempo ;4
Tomar una bebida relajante antes de ir al trabajo;4
Tomar descansos;4
Controlar todos los factores que estén a mi alcance para evitar distracciones.;4
Aprender a decir que no a determinadas cosas;4
"Organizar encuentros entre los trabajadores de forma distendida,.";4
"Entablar conversaciones con los compañeros,jefe o empleados y decir como me siento.";4
escuchar musica suave durante el dia de trabajo;4
Hacer descansos periódicos;4
Ser generoso en los plazos de finalización de los trabajos para no tener que trabajar con prisa. ;4
No me preocuparía por escribir más de una nota por hora.;4
Yoga;4
Dejar de pensar en el trabajo cuando no estás trabajando;4
Pausas saludables;4
Planificar mi trabajo una noche antes;4
Delegar tareas que no requieran tanto conocimiento pero consuman mucho tiempo.;4
Promover actividades lúdicas con los compañeros.;4
Un departamento que controle la producción ;4
Ser organizado para disminuir el estress por falto de tiempo.;4
tomar unas vacaciones;4
"Realizar actividades personales en el trabajo, que no involucren a los demás, solo tiempos de ocio";4
Buscar estrategias para reducir el estres;4
Hablar con el jefe para ver si es posible disminuir la cantidad de tareas o aumentar los plazos de entrega;4
Tomar descansos de 10 minutos cada 3 horas.. ;4
Anticipar como va a ser mi dia;4
Hablar con el jefe para comentar comportamientos de compañeros que hacen extresarme;4
areas recreativas;4
Escuchar música mientras trabajo;4
Libertad de horarios.;4
Mindfulness;4
organizarme de manera que tenga tiempo suficiente para cada tarea.;4
Practicar meditación diaria ;4
Hacer deporte fuera del trabajo;4
Haría meditación antes de dormir y antes de ir al trabajo.;4
"Una cosa que me sirve mucho personalmente, es tener musica en mi area de trabajo, me relaja mucho y siento que fluye mejor el ritmo de trabajo, se siente un ambiente menos tenso y es agradable.";4
Analizar y descubrir que aspectos de mi trabajo me causan mas stress y abordarlos;4
"Hacer ejercicio in intínere o en el trabajo, como bajar escalera, levantarme, descansar cada hora.";4
Sugerir estrategias de mindfulness.;4
Haría ejercicio constantemente para relajarme y scar el estrés.;4
Tener en Tiempo Los Requerimientos del Area.;4
Solicitar ayuda a mi superior ;4
Trabajar desde casa a veces;4
Caminar unos 5 minutos fuera de la oficina;4
Tomar pausas;4
Levantarme cada cierto tiempo de mi silla;4
Hacer mi trabajo lo mejor posible;4
"Lo primero creo que sería establecer unos límites de trabajo y no sobrepasarlos como definir el horario de trabajo y desconectarse fuera de él, hay que tneer derecho a la desconexión digital";4
tratar de adelantar trabajo para que no se junte ;4
Ser ordenado ;4
"Planear una actividad posterior a la jornada laboral, donde la persona pueda desenvolverse social, academica, o personalmente.";4
Crear metas cada día para terminar de 3-4 tareas diarias ;4
Establecer horarios fijos de trabajo ;4
delegar tareas a compañeros de trabajo capacitados para las mismas;4
Hacer ejercicios de relajación;4
adoptar una estrategia de relaciones basadas en la asertividad;4
Dedicar más tiempo a mi tiempo libre y a mi familia;4
Revisar si me compensa la relación de trabajo-salario;4
hacer ejercicio;4
Dedicarle un tiempo determinado a cada tarea;4
no darle tanta importancia a las cosas;4
Acudir a terapia;4
Recibir instrucciones claras acerca del trabajo a realizar;4
Tomar pequeñas pausas;4
"Estar al día con mis tareas, esto es muy importante";4
"a ratos apagar el telefono/email , para no sobrecargarme de trabajo";4
Hablar con mis superiores para ver si cuento con su apoyo para hacer frente a la situación;4
Manifestar mi malestar a algún miembro del depatamento de salud laboral (si lo hay) para que busque soluciones para la empresa;4
identificaría qué tareas se pueden automatizar y buscaría la forma de hacerlo;4
Intentaría apuntarme a yoga o pilates para ejercitar el cuerpo al mismo tiempo que relajo la mente.;4
Definir prioridades y enfocarse ;4
Horarios más flexibles;4
Cuando me preguntan lo que voy a tardar en hacer algo decir que voy a tardar más de lo que realmente necesito;4
hablar con mis companeros sobre los problemas que tengo  dia a dia;4
hablar con mis superiores sobre un enfoque de las tareas que reduzca el estrés;4
Planear y evaluar con tiempo.;4
no responder llamadas ni mensajes fuera del trabajoimplantar un sistema de tickets para las incidencias;4
Compartir los causas del estrés con algún compañero. Es posible que ese compañero se haya visto en esa misma situación y haya dado con una mejor manera de afrontar el problema.;4
"Optimizar las tareas de modo que no tengta que hacerlo todo una persona, o separar dicha tarea en otras más pequeñas.";4
"organizar y organizarme, esto quiere decir que se deben de cumplir reglas pequeñas como cumplir los plazos establecidos, llegar puntual al trabajo, el orden en las estaciones de trabajo, etc.";4
"tomar descansos, hacer parones en mi horario laboral";4
Automatizaria todas las tareas posibles para reducir mi carga de trabajo;4
hacer un descanso cuando la jornada es muy prolongada;4
Ser claro con tus coworkers sobre tu condición mental actual. Que te gustaría reducir la cantidad de trabajo que tienes encima.;4
Implementar una sala de siestas;4
Estimar las tareas para adaptarlas al horario;4
Buscar opinones de otras personas para saber que estoy haciendo mi trabajo de manera correcta.;4
Organizar mejor la carga de trabajo para que no se acumule ;4
Planificarme los días muy bien;4
"Caminar, mientras más, mejor.";4
Intentaría tomar respiraciones profundas y centrarme en mi respiración para bajar el nivel de estress;4
Cambiar el lugar de trabajo;4
Fijarme metas pequeñas a corto plazo para conseguir pequeños avances;4
Aprender a delegar en subordinados u otros compañeros ;4
Aprender técnicas para paliar ese estrés y aprovechar mejor el tiempo.;4
Priorizar las actividades que tengo que realizar;4
No dejar de lado mi vida personal;4
Tener objetivos claros sin generar presión añadida;4
Respetar la división entre vida laboral y personal;4
Intentar trabajar únicamente en el horario laboral.;4
"Eliminar cualquier presión externa, como los cursos o formación complementaria";4
Confiar en el equipo y evitar la sobrecarga de responsabilidades;4
"Si hay demasiadas cosas que hacer hablo con manager para ver cuales son las importantes y si quiere que las haga bien o rapido, no las dos";4
Encontrar lo que me esta causando el estres/la parte del trabajo que me  cause presion;4
Reducir la carga de trabajo;4
Pedir aumentar el plazo de las entregas;4
Buscar hobbies;4
Reducir las horas de trabajo.;4
Correr;4
Intentar ser autosuficiente para evitar reuniones innecesarias con los jefes;4
"Descansar lo suficiente, dedicar tiempo al ocio y dormir lo suficiente";4
"Ser solidario con ellos, así me ayudarán cuando lo necesite";4
Siempre tener buena relacion con todas las personas en el trabajo.;4
"Ser más eficiente en mi trabajo. Si bien su implementación puede acumular más estrés, una vez realizada mejora el desempeño.";4
Pedir ayuda a los compañeros cuando sea necesario;4
Hacer descansos cada cierto tiempo;4
Ir trabajando en lo que tengo que hacer en cuanto se presente la actovidad para no dejar todo al último ;4
Establecer y apegarse a horarios y objetivos semanales ;4
"Tener claro que cosas debo hacer. Si tengo algo que está fuera de mi control, preguntar ";4
Poner límites a nivel horario;4
Tener todo lo necesario para efectuar el trabajo ;4
Desconectarme por completo del trabajo en mi casa ;4
Reducir la velocidad de las explicaciones;4
Conversar con mis compañeros de trabajo con los que tengo buena relación;4
Tomar un descanso pequeño entre tareas para no agobiarme.;4
Aprender a delegar en otras personas;4
Organizar campeonatos deportivos en horario fuera de trabajo entre los trabajadores.;4
Tomar descansos para que el estrés no pueda contigo.;4
evitar trabajar con ciertas personas;4
Usar técnicas de relajación;4
"Tomar siempre un descanso cuando lo necesite, siempre que eso no ponga en riesgo a nadie, antes que trabajar con agotamiento o un nivel de estrés muy elevado.";4
No me presionaría por llegar my temprano todos los días.;4
Salir a caminar en horario laboral ;4
Hablar con tu jefe sobre el estrés que estás teniendo;4
Darse unos minutos para relajarse;4
"Fijar tiempo para actividades que me desconecten - gimnasio, hobbies";4
"Planificar correctamente plazos, procedimientos, etc.";4
Fomentar charlas informales en donde cada uno expone sus puntos de vista para que se peudan analizar qué causa ese estrés.;4
Organizar turnos para optimizar los pedidos ;4
Apoyarme con compañeros para mejorar las estrategias que se requieren en la educación;4
hacer ejercicio;4
Buscaría que el trabajo se realizará de manera equitativa entre todos el equipo;4
Meditar;4
Tener un listado transparente de todas las tareas que estoy abarcando en ese momento para mostrar los plazos que me están solicitando;4
Hacer ejercicio para despejar mi mente.;4
Prepararme para los incovenientes que puedan aparecer ;4
Dejar de trabajar los sábados cuando me dan la opción de hacerlo o no;4
leer un libro en tiempo libre;4
Tomarme pausas cortas para preparar comida por ejemplo;4
Objetivos claros y sostenible por parte de mis superiores.;4
Team building;4
"al tener mis actividades bien organizadas, puedo tomar un tiempo para mí, para descansar y respirar.";4
Evitar procrastinación ;4
Estudiar/formarme en otro sector con el fin de tener un amplio abanico de posibilidades;4
Realizaría un poco de ejercicio a diario.;4
"Saber organizarte es esencial para evitar presion, si tienes una biena organizacion cuando te pidan algo lo tendras listo, y en caso de que no este listo sabes que lo tienes en tu agenda de pendientes y le daras tramite en X tiempo, por lo que podras dar un tiempo de respuesta aproximado.";4
Organizar mi espacio de trabajo;4
"Hablar con mis compañeros del día a día, desahogarme con ellos, echarnos unas risas.";4
Tener un día de salud mental y salir un poco más temprano.;4
Empezaría a meditar para manejar mis asuntos mejor;4
Adelantar Procesos o Pasos de Procesos.;4
Hacer menos cosas;4
Delegar trabajos;4
Tomar un pequeño descanso con compañeros con un café ;4
Consultar a un profesional de la salud;4
Escuchar musica;4
Asegurarme de que no hay errores;4
Lo segundo y por recomendación de mi psicóloga creo que es muy imporatnte practicar respiración profunda lo que ayuda a bajar ciertamente el nivel de estres.;4
distraerme en mis descansos ;4
Pedir ayuda a mis compañeros ;4
"Tener las expectativas de la actividad laboral claras, propiciando la comunicación frecuente y activa entre el equipo de trabajo.";4
Escuchar música relajante ;4
Realizar actividades deportivas ;4
hablar con mi superior para buscar soluciones;4
Socializar con mis compañeros de trabajo;4
establecer periodos de descanso;4
Hacer deporte ;4
Hacer deporte después del trabajo;4
salir a pasear con mi familia;4
Intentar mejorar el trabajo en equipo;4
no pretender solucionar todo en un día;4
Acudir a actividades formativas que permitan gestionar la presión;4
Coordinarme bien con el resto de miembros del equipo;4
Reunir al equipo para colaborar entre todos;4
"Saber delegar, cuando no puedo con todo se que puedo contar con mis compañeros y viceversa.";4
"hablar con mis compañeros , para intentar repartir la carga de trabajo ";4
"Hablar con mis compañeros para escuchar sus opiniones, aparte de ver si soy el único afectado";4
Solicitar unas vacaciones;4
le pediría ayuda a un compañero con el q tengo buena relación;4
Hablaría con los compañeros para ver si es algo generalizado o si me pasa sólo a mí.;4
Evitar desperdicios de tiempo;4
Menos carga laboral fuera de los horariso habituales;4
Intentar no apuntarme a todas las nuevas iniciativas que surjan;4
hacer mi oficina un lugar agradable;4
repartir las tareas de forma más eficiente entre el equipo;4
Fortalecer las areas en las que no tengo mucha confianza en mi misma.;4
implantar un sistema de tickets para las incidencias;4
Establecer prioridades. A veces es estresante el saber que se tienen muchas tareas que completar. Ayuda tener claramente establecido un orden de prioridades para saber que los más importante será resuelto en primer lugar.;4
Hablar con mis superiores para proponerles objetivos más realistas desde el puntod e vista d emi puesto de trabajo.;4
"delegar tareas, si siento que estoy sobrecargado de actividades, puedo empezar por repartir pequeñas actividades a integrantes de mi equipo de trabajo que puedan realizar.";4
también prácticas de relajación como yoga o meditación ;4
Comentaria el aspecto del estres y la presion con mi encargado para llegar a una solucion;4
delegar trabajo a los subordinados;4
Fomentar un buen ambiente de trabajo. ;4
Abrir un quiosco/bar en el centro;4
Tomar descanso en la hora de almuerzo;4
Fuera del trabajo intentar no pensar en el trabajo para relajar la mente.;4
Cambiar horario a mis horas más productivas ;4
Decir que no a algún proyecto si es demasiada carga de trabajo;4
"Declarar a mi jefatura directa el origen del malestar, para así buscar caminos alternativos.";4
intentaría no habilitar todas las notificaciones y chequear correos dentro de una ventana de tiempo concreta;4
Establecer unos objetivos individuales realizables;4
Buscar motivación para trabajar;4
Delimitar barreras saludables con el entorno de trabajo ;4
Solicitar ayuda en cuanto al trabajo.;4
No posponer las cosas hasta el último momento;4
"Árbol de ""must do"" y árbol de ""would be nice to have"", para saber diferenciar las cosas que se deben hacer y así no sobrettabajar";4
Amabilidad en el entorno laboral ;4
"Tener sitios acogedores cerca del entorno de trabajo en lso que tomar un mini descanso: un sofá en un rincon tranquilo, con vegetación.";4
Aprovechar las horas de descanso para hablar con colegas sobre temas que no sean de trabajo.;4
Limitar mi trabajo a mis horas establecidas por contrato;4
Utilizar listas de tareas y priorizar las más importantes;4
"Dejar que otros compañeros hagan algunas cosas si es posible. Si falta gente en la empresa, es culpa de la empresa no mía, y intento no preocuparme por eso";4
"Una vez encontrada eso, hablar coblos managers para que me proporciones soporte/ayuda para ayudar a llevar la presion o estres";4
Reducir el número de horas de trabajo o de días de trabajo a la semana;4
Pedir ayuda a compañeros;4
Pasar tiempo con amigos y familiares;4
Tomar pequeños descansos cuando realizo un trabajo que requiere mucha concentración.;4
Gimnasio;4
Delegar tareas en otros trabajadores para bajar mi carga de trabajo;4
Llevar una alimentación adecuada y suficiente hidratación;4
Organizar bien mi tiempo;4
"Sentir que mientras que estas en tu trabajo, sentir que estas en tu casa tranquilo sin presion.";4
Hablar con un sicólogo. Mediante esto me guiará para mejorar mi salud mental.;4
Compartir momentos de break con los compañeros con los que disfruto trabajando;4
Salir a fumar de vez en cuando;4
Que haya una distribución de actividades equitativa entre los miembros del equipo;4
Comentar con colaboradores para conocer sus puntos de vista ;4
Charlar con los compañeros de trabajo;4
Hacer deporte;4
Delegar trabajo en los demás ;4
Delegar tareas cuando es adecuado ;4
Dejar de los alumnos participen en las clases ;4
Priorizar mi salud mental;4
Evitar acumulación de trabajo.;4
Utilizar herramientas para gestionar y priorizar tareas;4
Celebrar días especiales en los que cada persona deba traer algo o bien venir vestido de una determinada manera.;4
No mezclar nunca lo personal con lo laboral.;4
almorzar frente al monitor;4
Poner elementos agradables en el entorno de trabajo;4
Intentar realizar chequeos habituales del trabajo realizado para asegurarme de que todo está bien hecho y no ha habido ninguna falla en el tiempo que se ha ido completando el trabajo.;4
"Si alguien me pide que cambie algo, únicamente preguntaría qué es lo que quieren que ponga.";4
Pedir dias libres ;4
Pedir ayuda a tus colegas;4
Ordenar bien el flujo de trabajo;4
Comunicar a mi superior si siento que es algo que no puedo manejar;4
Desconectarme completamente del trabajo fuera del horario laboral.;4
Hacer entender a la empresa que tú estás poniendo todo de tu parte y que las cosas bajo presión no suelen salir bien.;4
Cuando haya conflictos entre compañeros dejar las normas claras ;4
Evitar llevar a casa trabajo de la escuela;4
comer y dormir mejor;4
Buscaría que se agilicen los tiempos de entrega y que se manejen mejores condiciones laborales ;4
Pensar en otras cosas;4
Intentar ser más productivo o delegar ciertas responsabilidades mientras se pueda;4
Buscar la causa de mi estrés.;4
Delegar tareas en mis companeros de trabajo ;4
Revisar el trabajo que voy haciendo para no cometer errores y estresarme;4
accesorios o juegues para el estres ansiedad disponibles en oficina;4
Hacer ejercicios de estiramiento o HIIT en pausas;4
Poder expresar mi opinión sobre lo que no estoy de acuerdo.;4
Priorizar tareas importantes;4
salir a la hora de comida. el librarse por un tiempo del estrés del ambiente ayudará a relajarse;4
Hacer ejercicios de respiración ;4
"Pensar que no todo es el trabajo y que al fin y al cabo, somos personas";4
Intentaría escribir en un diario mis sentimientos y sensaciones antes de dormir.;4
"El encontrar estrategias para poder facilitar el trabajo es muy facilitador para realizar las tareas rutinarias, ya las puedes hacer facil, rapido y de una forma que sabes es la correcta";4
Aprender tecnicas de relajacion;4
"Tomar o beber algo que en trabajo, para relajarme, haciendo pausas y que me serva para desconectar un rato.";4
Tomar clases de yoga o meditación.;4
Tendría una rutina de higiene del sueño porque es muy importante;4
Todo Bien Etiquetado e Informativo Para Evitar Tiempos en Dar Retroalimentación.;4
Tardarme más haciendo las cosas ;4
Reducir horas de trabajo;4
"Reorganizar el puesto de trabajo, archivar, guardar papeles, organizar los cajones";4
No trabajar fueras de las horas de trabajo;4
Platicar un rato con mis compañeros;4
Chequear todo muy despacio;4
El ejercicio físico es un buen relajante y siempre he hecho ejercicio físico de manera regular en temporadas de alto estrés;4
dormir bien durante la noche para mantenerme relajada durante el dia;4
Hablar con mi jefe o supervisor ;4
"En caso de no tener una solución clara a un problema de índole laboral, buscar ayuda entre el equipo de trabajo y superiores, y trabajar en conjunto para solucionarlo.";4
Aceptar que no puedo completar todo en un día ;4
Pasar tiempo con la familia o amigos ;4
intentar cumplir con mi horario de trabajo sin llevarme trabajo a casa para poder descansar ;4
Poner limites en la carga laboral y pedir ayuda para aligerarla;4
desconectar del trabajo en casa para evitar el stress;4
Cuidar mi alimentación;4
Compartir con mi familia y amigos mi experiencia y las causas del estres o presión;4
salir con mis amigos;4
Intentar ser mas productivo en el trabajo;4
participar en actividades de relajación;4
Planificar mejor las tareas;4
Tener claros los plazos de entrega ;4
Activar comunicación entre equipo;4
"Si es continuado en el tiempo, hablaría con mis superiores porque entiendo que hay una sobrecarga de trabajo, y afectaría a mí rendimiento si se prolongará la situación ";4
"si tengo jornada partida, comer fuera de la oficina para asi poder dar un paseo y despejarme";4
"Intentar buscar una solución a largo plazo, que no permita que la situación se repita en el futuro";4
Solicitar un cambio de departamento o de horario;4
"le pediría una ayuda externa mi superior, ya sea añadiendo un becario o un nuevo empleado a mi departamento";4
"Si es generalizado, intentaría hablar de forma grupal qué necesitamos para que la situación mejore.";4
Tomar descansos y tomar agua frecuentemente ;4
No atender comunicaciones laborales fuera de horario laboral;4
Hacer descansos cortos cada cierto tiempo;4
hablar con mi manager si algo me preocupa;4
hacer meditación trascendental;4
Priorizar responsabilidades.;4
delegar tareas cuando sea posible;4
"Estudiar. De nuevo, memorizar los procedimientos ayuda a tener claro cómo actuar en cada momento. Reducir la necesidad de improvisar reduce el estrés.";4
Descansar adecuadamente cada hora y despejar la mente.;4
"poner limites, ser asertivo en mi lugar de trabajo para poder establecer tareas a las personas correctas y en momentos adecuados";4
priorizar tareas usar calendarios y estar organizado;4
Realizaria mas descansos para despejar la mente;4
repartir mejor el trabajo entre todo el equipo;4
Establecer límites claros en las diferentes tareas.;4
Reducir la jornada laboral;4
Mejorar la comunicacion;4
Hablar con los superiores para ver si hubiera alguna forma de tomar el trabajo mas ligeramente durante unos dias.;4
Hablar con personas fuera del trabajo sobre el estrés para liberarlo;4
Parar para comer al mediodía y hacer descansos;4
Intentar concentrarme en ejercicios de respiración.;4
